product_name,brand_name,rating,rating_count,marked_price,discounted_price,sizes,product_link,img_link
Women Floral Printed Handloom Anarkali Kurta,KALINI,0,0,2599.0,779.0,"S,M,L,XL,XXL",kurtas/kalini/kalini-women-blue-floral-printed-thread-work-handloom-anarkali-kurta/18477266/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18477266/2022/5/28/7fd16663-927e-4d10-8203-f01a9a5e33461653740611254JanakdulariCreationCottonPrintedA-LineKurta6.jpg"
Printed Straight Kurta,Varanga,4,516,1799.0,629.0,"S,M,L,XL,XXL",kurtas/varanga/varanga-women-pink-printed-straight-kurta/11117496/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/12/4/29ada933-beca-445d-a6ea-a5fc2c9aa23d1575433394748-1.jpg"
Women One Toe Flats,Inc 5,0,0,1990.0,895.0,"UK3,UK4,UK5,UK6,UK7,UK8",flats/inc-5/inc-5-women-mustard-yellow-textured-ethnic-one-toe-flats/17849262/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17849262/2022/4/13/f30c568d-1346-4d93-aa72-7e2f1c87c22d1649828746005Inc5WomensFlatSandals1050MUSTARD1.jpg"
Men Pure Cotton Trunks,Levis,4.3,951,289.0,260.0,"S,M,L,XL",trunk/levis/levis-men-navy-solid-pure-cotton--trunks-001-boxer-brief/12032616/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12032616/2020/7/30/45696ae1-895b-479f-b658-e7a9a12103031596099186530-Levis-Mens-100-Cotton-100-CA-Long-Trunk-with-Open-Fly-Pack-o-1.jpg"
Slim Fit Casual Shirt,SHOWOFF,0,0,2470.0,988.0,"38,40,42,44,46",shirts/showoff/showoff-men-pink-comfort-slim-fit-casual-shirt/18295440/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18295440/2022/5/17/8992c201-fd98-487a-a516-c08fe2c2cb491652756515343SHOWOFFMenPinkComfortSlimFitCasualShirt1.jpg"
Floral Mini A-Line Dress,DressBerry,3.5,8,1799.0,539.0,"XS,S,M,L,XL",dresses/dressberry/dressberry-black--white-floral-mini-a-line-dress-with-tie-up-on-back/15083160/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15083160/2021/11/23/5ceb3af5-3443-40d0-826f-c9348643ee671637660573799-DressBerry-Women-Dresses-4331637660573308-5.jpg"
Boys Typography Printed T-shirt,HERE&NOW,0,0,899.0,899.0,"2-3Y,3-4Y,4-5Y,5-6Y,6-7Y,7-8Y",tshirts/herenow/herenow-boys-red--black-typography-printed-pure-cotton-t-shirt/15912076/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15912076/2022/1/17/c57b9020-3307-46ba-a6f7-bda10c741bbc1642425464004-HERENOW-Boys-Tshirts-5661642425463592-1.jpg"
Kurta with Trousers & Dupatta,Soch,0,0,4498.0,3373.0,"M,L,XL,XXL",kurta-sets/soch/soch-women-teal-embroidered-pure-cotton-kurta-with-trousers--dupatta/16679114/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16679114/2022/5/6/c4f6c106-e95b-4ee5-b67d-e5fac81b925b1651812227998SochWomenTealEmbroideredPureCottonKurtawithTrousersWithDupat1.jpg"
Women Maternity Anarkali Kurta,MomToBe,4.4,8,3497.0,1293.0,"M,L,XL,XXL",kurtas/momtobe/momtobe-women-maternity-pink-geometric-yoke-design-anarkali-kurta/17084814/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17084814/2022/2/8/64d8dc95-cff8-4a6f-a816-5d3fe8a9ea7e1644316868939MomToBeWomenPinkGeometricYokeDesignThreadWorkMaternityAnarka1.jpg"
Set of 2 Crystal Micro-Essence,LOreal,4.4,169,598.0,478.0,Pack,face-serum-and-gel/loreal/loreal-paris-set-of-2-revitalift-crystal-micro-essence-face-serums-22ml-each/13701888/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13701888/2021/3/24/e9bb1901-2431-499e-843f-95814866c8b71616579842598-LOreal-Women-Face-Serum-and-Gel-6201616579842129-1.jpg"
