product_name,brand_name,rating,rating_count,marked_price,discounted_price,sizes,product_link,img_link
Cotton Striped Polo T-shirt,Roadster,0,0,1399.0,629.0,"XS,S,M,L,XL",tshirts/roadster/roadster-men-white--red-striped-polo-collar-pure-cotton-t-shirt/16997514/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16997514/2022/4/4/21ac516d-85ca-4804-8725-d722158a026b1649052113245-Roadster-Men-Tshirts-5701649052112717-1.jpg"
Solid Mandarin Collar T-shirt,Huetrap,3.9,128,1299.0,493.0,"S,M,L,XL,XXL",tshirts/huetrap/huetrap-men-black-solid-mandarin-collar-t-shirt/6559411/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/6559411/2018/5/29/6e615876-ed50-4702-b08a-ead826cef5731527578137351-na-5381527578135746-1.jpg"
Solid V-Neck T-shirt,Jockey,4.5,62,499.0,499.0,"S,M,L",tshirts/jockey/jockey-men-sea-green-solid-v-neck-t-shirt/11444538/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11444538/2020/7/17/54f97182-ad42-4acc-b23c-858f6173ec421594980873914-Jockey-Men-Sea-Green-Solid-V-Neck-T-shirt-5781594980872732-1.jpg"
Women Lingerie Set,PrettyCat,4,80,1099.0,582.0,"30B,32B,34B,36B",lingerie-set/prettycat/prettycat-women-pink--blue-lingerie-set-pc-set-fo-cld/14572666/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/6/18/cd50d507-0b5b-469a-9f13-7c6b55e0c33d1624031255746-1.jpg"
Men Woven Design Sneakers,Weinbrenner,0,0,1999.0,1999.0,"UK6,UK7,UK8,UK9,UK10,UK11",casual-shoes/weinbrenner/weinbrenner-men-black-woven-design-sneakers/16251576/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16251576/2021/11/26/a3a85322-90ab-4614-bbdc-74366d74ddf81637926023136WeinbrennerMenBlackWovenDesignSneakers1.jpg"
Women Solid Single-Breasted Blazer,Jompers,4.1,21,1499.0,749.0,"XS,S,M,L,XL",blazers/jompers/jompers-women-purple-solid-single-breasted-blazer/12097784/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/7/16/ccc8d231-b4ac-448b-9715-79e998aa23361594854558097-1.jpg"
Women Solid Blazer,Tokyo Talkies,0,0,1499.0,824.0,"S,M,L,XL",blazers/tokyo-talkies/tokyo-talkies-women-stylish-black-solid-blazer/17003564/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17003564/2022/2/1/c6a1771f-a99a-4b72-be9d-c4fe1936f6c81643703419380Blazers1.jpg"
Definer Lip Liner Rosy Red-002,Colorbar,0,0,675.0,540.0,Onesize,lip-liner/colorbar/-colorbar-definer-lip-liner-rosy-red-002/18487898/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18487898/2022/5/28/c53d6dfd-d777-4c0f-92dc-4bd98f30c3491653715242802COLORBARDEFINERLIPLINERNEWROSYRED-0021.jpg"
Woven Design Banarasi Saree,FINE WEAR,0,0,4499.0,1099.0,Onesize,sarees/fine-wear/fine-wear-blue--gold-toned-woven-design-banarasi-saree/17994824/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17994824/2022/4/22/c865084c-e495-45e5-a877-2aeb6c9e8a311650648737040FINEWEARWomenMultiSarees1.jpg"
Casual Shirt,Remanika,0,0,1700.0,1190.0,"XS,S,M,L",shirts/remanika/remanika-women-purple-comfort-casual-shirt/18502808/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18502808/2022/5/30/0f823c53-2e83-46e5-9ae4-b52ceb410a531653890908556RemanikaPurplePureCottonFullSleeveShirtsForWomen1.jpg"
