product_name,brand_name,rating,rating_count,marked_price,discounted_price,sizes,product_link,img_link
Women Slim Fit Jeans,AMERICAN EAGLE OUTFITTERS,0,0,4499,4499,"25,26,27,28,29,30,31",jeans/american-eagle-outfitters/american-eagle-outfitters-women-blue-slim-fit-jeans/18264240/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18264240/2022/5/13/0e56063b-48d2-47de-954f-ee7f3614f4891652448327060AMERICANEAGLEOUTFITTERSWomenBlueSlimFitJeans1.jpg"
Slim Fit Casual Shirt,Flying Machine,4.3,107,1899,1139,"38,40,42,44,46",shirts/flying-machine/flying-machine-men-yellow--white-slim-fit-striped-casual-shirt/13675512/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13675512/2021/3/12/671555bd-5668-4b85-b8c6-bb60254df11c1615540105564-Mens-Pure-Cotton-Slim-Ochre-Shirt-8701615540103734-1.jpg"
Women Kurta with Trousers,Suta,0,0,3470,2255,"XS,S,M,L,XL,XXL",kurta-sets/suta/suta-women-maroon-pure-cotton-kurta-with-trousers/18228390/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18228390/2022/6/19/363c45a9-dd6d-4f35-9961-7b1e5e8826fc1655637329908-Suta-Women-Maroon-Pure-Cotton-Kurta-with-Trousers-4091655637-1.jpg"
Men Typography Printed T-shirt,U.S. Polo Assn. Denim Co.,3.6,10,1399,1189,"S,M,L,XL,XXL",tshirts/us-polo-assn-denim-co/u-s-polo-assn-denim-co-men-blue-typography-printed-t-shirt/17428008/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17428008/2022/3/30/6269a1ef-1659-45c0-af68-2bf0f5c5125b1648631532057-U-S-Polo-Assn-Denim-Co-Men-Blue-Typography-Printed-T-shirt-8-1.jpg"
Men Solid Track Pants,Puma,0,0,3499,1749,"XS,S,M,L,XL,XXL",track-pants/puma/-puma-men-black-solid-track-pants/18463154/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18463154/2022/5/28/573290cf-3ad9-4e64-854c-db772b0abe461653736881288PumaMenBlackSolidTrackPants1.jpg"
Women Eye-Swear-By Brow Definer - Umber,Plum,3.8,16,450,405,0-10 ML,eyebrow-enhancer/plum/plum-women-brown-eye-swear-by-brow-definer---umber/16639432/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16639432/2021/12/29/52e02c25-e1e0-4622-a263-271e5613f9391640779517779EyebrowEnhancer1.jpg"
Cotton Dyed Shirt with Jacket,Rain & Rainbow,0,0,2295,1491,"S,M,L,XL",shirts/rain--rainbow/rain--rainbow-women-white--orange-pure-cotton-dyed-casual-shirt-with-jacket/17982116/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17982116/2022/5/12/b9fc47fc-2c48-4a35-bf02-bed2077616f31652356538480-Rain--Rainbow-Women-White--Orange-Pure-Cotton-Dyed-Casual-Sh-1.jpg"
Solid Slim Fit Formal Shirt,Raymond,4.3,26,2299,1839,"39,40,42,44",shirts/raymond/raymond-men-grey-solid-slim-fit-formal-shirt/17129346/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17129346/2022/3/10/63932b82-9430-4442-aaba-0321f58989b61646896339627-Raymond-Men-Shirts-2291646896339010-1.jpg"
Men Textured Leather Loafers,Mochi,0,0,3490,3490,"UK6,UK7,UK8,UK9,UK10,UK11",casual-shoes/mochi/mochi-men-black-textured-leather-loafers/17110916/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17110916/2022/2/10/3a3fbfd1-a212-4e3a-8692-a94e9fb2cea01644491108613MochiMenBlackTexturedLeatherLoafers1.jpg"
Rosehip Facial Oil with Vit C,Minimalist,4.4,180,649,616,20-30 ML,face-serum-and-gel/minimalist/minimalist-pure-rosehip-facial-oil-with-vitamin-c---30-ml/14197740/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/4/27/0588e94f-abe5-4eea-939f-14ed1e6f8ff81619498888656-1.jpg"
Men Navy Checked Casual Shirt,HIGHLANDER,3.6,25,1599,607,"39,40,42,44",shirts/highlander/highlander-men-navy-slim-fit-tartan-checks-opaque-checked-casual-shirt/15561926/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15561926/2021/9/22/2b212a14-eba5-4161-ba1b-7e6a9f65998b1632250779966HIGHLANDERMenMauveSlimFitTartanChecksOpaqueCheckedCasualShir1.jpg"
Men Solid Shoe-Style Sandals,Roadster,4.4,44,1999,1299,"UK6,UK7,UK8,UK9,UK10,UK11",sandals/roadster/roadster-men-tan-brown-solid-shoe-style-sandals/12282010/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12282010/2022/6/2/7c6b143a-b2eb-40f0-a122-30fb32414d401654167974669-Roadster-Men-Tan-Brown-Solid-Shoe-Style-Sandals-937165416797-1.jpg"
Women Open Toe Flats,DressBerry,4.1,27,1699,849,"EURO36,EURO37,EURO38,EURO39,EURO40,EURO41",flats/dressberry/dressberry-women-black-woven-design-t-strap-flats/14019546/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/4/1/b515c379-dc75-4823-84d6-d747d68a33741617286293342-1.jpg"
Slim Fit Formal Shirt,Van Heusen,0,0,2299,1954,"39,40,42",shirts/van-heusen/van-heusen-men-white-slim-fit-striped-formal-shirt/18352256/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18352256/2022/5/20/b8690da4-e21a-43c9-868a-dc15d67f66661653041947466VanHeusenMenWhiteSlimFitStripedFormalShirt1.jpg"
Men T-shirt,Van Heusen Flex,0,0,699,699,"S,M,L,XL,XXL",tshirts/van-heusen-flex/van-heusen-flex-men-navy-blue-solid-active-fit-t-shirt/17993742/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17993742/2022/5/9/bb56ec3b-8f05-47ac-8728-4fab901e2c6d1652077325458TshirtsVanHeusenFlexMenTshirtsVanHeusenFlexMenTshirtsVanHeus1.jpg"
Men Slim Fit Casual Shirt,United Colors of Benetton,4.3,83,2899,1739,"38,40,42,44,46,48",shirts/united-colors-of-benetton/united-colors-of-benetton-men-pink--white-slim-fit-checked-casual-shirt/12957108/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12957108/2020/11/25/32eac645-922f-48e7-9bcf-2142c6d4dab41606302074840-United-Colors-of-Benetton-Men-Shirts-2971606302072827-1.jpg"
Slim Fit Opaque Casual Shirt,Levis,4,10,2599,1559,"38,40,42,44,46",shirts/levis/levis-men-maroon--yellow-slim-fit-opaque-checked-casual-shirt/14851824/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14851824/2021/11/22/9cc16c01-8651-4b0f-ae9d-e34e731fa9451637585585352-Levis-Men-Shirts-541637585584650-1.jpg"
300 TC Queen 2 Pillow Covers,HANDICRAFT PALACE,0,0,1649,1649,Double Queen,bedsheets/handicraft-palace/handicraft-palace-blue--pink-floral-300-tc-queen-bedsheet-with-2-pillow-covers/17949242/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17949242/2022/4/20/0dbecd99-166c-4691-9608-594a4d83bea41650444334372HANDICRAFTPALACEUnisexBlueBedsheets1.jpg"
Semi-Stitched Lehenga Blouse With Dupatta,Fashion Basket,0,0,4999,1799,Onesize,lehenga-choli/fashion-basket/fashion-basket-blue--black-embroidered-thread-work-semi-stitched-lehenga--blouse-with-dupatta/18324290/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18324290/2022/5/18/04a84c30-b927-40be-8b51-90b58df064901652891301758FashionBasketWomenBlueLehengaCholi1.jpg"
Men Cotton Cargo Trousers,Woodland,0,0,3895,2337,"30,32,34,36,38",trousers/woodland/woodland-men-black-cotton-cargo-trousers/17430484/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17430484/2022/3/8/c9fec2e0-d035-4464-b494-c639987595381646723580762WoodlandMenBlackCargosTrousers1.jpg"
Women Printed Kurta with Trousers,max,4.1,14,999,899,"S,M,L,XL,XXL",kurta-sets/max/max-women-off-white-ethnic-motifs-printed-pure-cotton-kurta-with-trousers/17617258/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17617258/2022/3/23/3edd6d19-91a2-4e56-9d42-9509597820cd1648026273481maxWomenMulticolouredFloralPrintedPanelledPureCottonKurtiwit1.jpg"
