product_name,brand_name,rating,rating_count,marked_price,discounted_price,sizes,product_link,img_link
Slim Fit Casual Shirt,Arrow Sport,0,0,2299.0,2299.0,"38,39,40,42,44,46",shirts/arrow-sport/arrow-sport-men-beige-slim-fit-casual-shirt/18236426/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18236426/2022/6/4/0c1f2b1c-8b3c-40ed-afeb-b6b01df34aaa1654337580397ArrowSportMenBeigeSlimFitCasualShirt1.jpg"
Men Slim Fit Casual Shirt,THE BEAR HOUSE,4.1,41,2495.0,948.0,"38,40,42,44,46",shirts/the-bear-house/the-bear-house-men-navy-blue--red-slim-fit-checked-pure-cotton-casual-shirt/13517554/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13517554/2021/2/22/68f5a08f-c3fb-4e38-ba58-5f297b86e3c11613977452525-TBH-MUFFIN-BL-4651613977450177-1.jpg"
Slim Fit Printed Casual Shirt,Mast & Harbour,4,22,1799.0,539.0,"38,40,42,44",shirts/mast--harbour/mast--harbour-men-peach-beige-slim-fit-geometric-printed-opaque-pure-cotton-casual-shirt/14885732/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14885732/2021/11/8/19a9f2bc-724c-4ec0-9c21-f3603c17583a1636350898878-Mast--Harbour-Men-Shirts-491636350898322-4.jpg"
Women Structured Shoulder Bag,MANGO,0,0,4590.0,3901.0,Onesize,handbags/mango/mango-women-beige-self-design-structured-shoulder-bag/18257344/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18257344/2022/5/26/d4b76e24-66e7-4f02-88b1-5cc7d14040541653536999231MANGOWomenBlackSolidStilettosWalletsMANGOWomenHandbagsMANGOW1.jpg"
Men Typography Printed T-shirt,Allen Solly Sport,0,0,1499.0,1184.0,"S,M,L,XL,XXL,3XL",tshirts/allen-solly-sport/allen-solly-sport-men-blue-typography-printed-t-shirt/18466594/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18466594/2022/5/27/ce0d3f19-765f-40e6-963e-0407b93511291653634667615AllenSollyBlueTShirt1.jpg"
Season Staple Blue T-shirt,bebe,0,0,1299.0,1299.0,"XS,S,M,L,XL",tshirts/bebe/bebe-women-daylight-blue-season-staple-brand-logo-print-t-shirt/17646076/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17646076/2022/6/6/9917a78e-e74f-4b76-96d3-e9ac299f8e651654508829933-bebe-Women-Daylight-Blue-Season-Staple-Brand-Logo-Print-T-sh-1.jpg"
Striped Gathered Boxy Pure Cotton Top,Vero Moda,4.7,42,1799.0,899.0,"XS,S,M,L,XL",tops/vero-moda/vero-moda-women-navy-blue--silver-toned-striped-gathered-boxy-pure-cotton-top/12669160/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12669160/2020/11/5/cf511cfa-00d9-4e8b-8210-e7f744c82f261604560292980-Vero-Moda-Women-Tops-2351604560291141-1.jpg"
Men Stand Collar Slim T-shirt,BEAT LONDON by PEPE JEANS,0,0,1199.0,779.0,"S,M,L,XL",tshirts/beat-london-by-pepe-jeans/beat-london-by-pepe-jeans-men-navy-blue-stand-collar-pure-cotton-slim-fit-t-shirt/16860302/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16860302/2022/6/4/36031d82-6927-4e8f-93bb-e5b847cd38571654336565042-BEAT-LONDON-by-PEPE-JEANS-Men-Navy-Blue-Stand-Collar-Pure-Co-1.jpg"
Women Flatforms,Shoetopia,3.5,86,999.0,599.0,"EURO36,EURO37,EURO38,EURO39,EURO40,EURO41",heels/shoetopia/shoetopia-women-black-woven-design-flatforms/12856708/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/10/30/82d8f921-13c3-4424-904a-689cd97a6a951604001149380-1.jpg"
Women Ethnic Motifs Printed Kurta,BARARA ETHNIC,0,0,2999.0,2999.0,"XS,S,M,L,XL,XXL",kurtas/barara-ethnic/barara-ethnic-women-blue--off-white-ethnic-motifs-printed-kurta/18686406/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18686406/2022/6/9/2630af06-576c-49b3-b64c-fc9c1e152b381654785757255Kurtis1.jpg"
